,date_time,city,state,country,shape,duration_seconds,latitude_deg,longitude_deg,date,time,year,zip_code
51770,6/10/12 0:30,Greensboro,NC,US,sphere,180,36.0725,-79.7922222,6/10/12,0:30,12,27401
51772,6/10/12 3:15,Janesville,WI,US,unknown,60,42.6827778,-89.0186111,6/10/12,3:15,12,53545
51773,6/10/12 3:45,Waukegan,IL,US,other,300,42.3636111,-87.8447222,6/10/12,3:45,12,60085
51774,6/10/12 19:45,Landingville,PA,US,oval,180,40.6261111,-76.1238889,6/10/12,19:45,12,17972
51776,6/10/12 20:00,Oxnard,CA,US,formation,300,34.1975,-119.1761111,6/10/12,20:00,12,93030
51777,6/10/12 21:00,Anderson,IN,US,light,240,40.1052778,-85.6802778,6/10/12,21:00,12,46016
51779,6/10/12 21:35,Wauwatosa,WI,US,sphere,300,43.0494444,-88.0075,6/10/12,21:35,12,53213
51781,6/10/12 22:15,Pittsburgh,PA,US,fireball,120,40.4405556,-79.9961111,6/10/12,22:15,12,15219
51782,6/10/12 22:20,Salt Lake City,UT,US,fireball,600,40.7608333,-111.8902778,6/10/12,22:20,12,84111
51783,6/10/12 22:50,Lima,OH,US,circle,120,40.7425,-84.1052778,6/10/12,22:50,12,45801
51785,6/10/12 23:00,Provo,UT,US,light,120,40.2338889,-111.6577778,6/10/12,23:00,12,84606
51786,6/10/12 23:50,Credit River,MN,US,light,900,44.6744444,-93.3788889,6/10/12,23:50,12,55372
51787,6/10/13 1:00,San Antonio,TX,US,disk,20,29.4238889,-98.4933333,6/10/13,1:00,13,78205
51788,6/10/13 10:50,Jamestown,NY,US,fireball,120,42.0969444,-79.2355556,6/10/13,10:50,13,14701
51789,6/10/13 13:00,Louisburg,NC,US,circle,5,36.0988889,-78.3013889,6/10/13,13:00,13,27549
51790,6/10/13 17:00,Sacaton,AZ,US,circle,432000,33.0766667,-111.7386111,6/10/13,17:00,13,85147
51791,6/10/13 20:00,Rancho Mirage,CA,US,flash,25200,33.7397222,-116.4119444,6/10/13,20:00,13,92270
51792,6/10/13 22:30,Albuquerque,NM,US,formation,300,35.0844444,-106.6505556,6/10/13,22:30,13,87102
51793,6/10/13 22:30,Melbourne,FL,US,fireball,60,28.0833333,-80.6083333,6/10/13,22:30,13,32901
51794,6/10/13 22:30,Toledo,OH,US,light,2700,41.6638889,-83.5552778,6/10/13,22:30,13,43620
51927,6/11/10 0:30,Zionsville,IN,US,disk,120,39.9508333,-86.2619444,6/11/10,0:30,10,46077
51930,6/11/10 20:10,St. Petersburg,FL,US,light,600,27.7705556,-82.6794444,6/11/10,20:10,10,33711
51931,6/11/10 22:00,Youngstown,OH,US,triangle,60,41.0997222,-80.6497222,6/11/10,22:00,10,44503
51932,6/11/10 22:15,Bettendorf,IA,US,triangle,90,41.5244444,-90.5155556,6/11/10,22:15,10,52722
51933,6/11/10 22:50,Grandville,MI,US,unknown,180,42.9097222,-85.7630556,6/11/10,22:50,10,49418
51934,6/11/10 23:28,Omaha,NE,US,light,20,41.2586111,-95.9375,6/11/10,23:28,10,68102
51936,6/11/10 23:30,Six Mile,SC,US,light,20,34.8072222,-82.8208333,6/11/10,23:30,10,29682
51937,6/11/11 0:00,Lake Stevens,WA,US,unknown,1,48.0152778,-122.0625,6/11/11,0:00,11,98258
51938,6/11/11 15:00,Richardson,TX,US,sphere,60,32.9480556,-96.7294444,6/11/11,15:00,11,75081
51939,6/11/11 16:00,San Pedro,CA,US,sphere,600,33.7358333,-118.2913889,6/11/11,16:00,11,90731
51940,6/11/11 16:30,Chesaw,WA,US,other,1200,48.9461111,-119.0502778,6/11/11,16:30,11,98844
51941,6/11/11 17:35,Denver,CO,US,other,120,39.7391667,-104.9841667,6/11/11,17:35,11,80203
51942,6/11/11 20:30,Franklin,PA,US,cigar,37800,41.3977778,-79.8316667,6/11/11,20:30,11,16323
51943,6/11/11 21:00,Fairmont,WV,US,fireball,300,39.485,-80.1427778,6/11/11,21:00,11,26554
51945,6/11/11 21:50,Nelsonville,OH,US,circle,120,39.4586111,-82.2319444,6/11/11,21:50,11,45764
51946,6/11/11 22:00,Winter Garden,FL,US,changing,1200,28.565,-81.5863889,6/11/11,22:00,11,34787
51947,6/11/11 22:28,West Bloomfield,MI,US,unknown,25,42.5377778,-83.2330556,6/11/11,22:28,11,48009
51948,6/11/11 22:30,Wheeling,WV,US,light,300,40.0638889,-80.7211111,6/11/11,22:30,11,26003
51949,6/11/12 0:00,Centreville,MD,US,light,0,39.0416667,-76.0666667,6/11/12,0:00,12,21617
51951,6/11/12 2:00,Kalispell,MT,US,light,120,48.1958333,-114.3119444,6/11/12,2:00,12,59901
51952,6/11/12 3:10,Royalton,IL,US,sphere,10,37.8769444,-89.1144444,6/11/12,3:10,12,62983
51953,6/11/12 5:38,Orinda,CA,US,unknown,120,37.8772222,-122.1786111,6/11/12,5:38,12,94563
51954,6/11/12 19:45,New York City (Brooklyn),NY,US,disk,15,40.7141667,-74.0063889,6/11/12,19:45,12,10007
51955,6/11/12 20:00,Oroville,WA,US,disk,15,48.9391667,-119.4344444,6/11/12,20:00,12,98844
51958,6/11/12 23:00,Coarsegold,CA,US,light,300,37.2622222,-119.7,6/11/12,23:00,12,93614
51959,6/11/12 23:00,Hot Springs,MT,US,,3,47.6091667,-114.6677778,6/11/12,23:00,12,59845
51960,6/11/13 1:30,Woodbury,MN,US,circle,2100,44.9238889,-92.9591667,6/11/13,1:30,13,55125
51961,6/11/13 2:15,Des Moines,IA,US,light,60,41.6005556,-93.6088889,6/11/13,2:15,13,50316
51963,6/11/13 3:30,Surry,NH,US,light,300,43.0177778,-72.3216667,6/11/13,3:30,13,03431
51964,6/11/13 9:43,Myrtle Beach,SC,US,other,120,33.6888889,-78.8869444,6/11/13,9:43,13,29577
51965,6/11/13 17:45,Frederick,MD,US,cigar,5,39.4141667,-77.4108333,6/11/13,17:45,13,21701
51966,6/11/13 19:25,San Diego,CA,US,sphere,180,32.7152778,-117.1563889,6/11/13,19:25,13,92101
51967,6/11/13 21:11,Cary,NC,US,light,10,35.7913889,-78.7813889,6/11/13,21:11,13,27513
51968,6/11/13 21:30,Huntsville,AL,US,sphere,30,34.7302778,-86.5861111,6/11/13,21:30,13,35801
51969,6/11/13 21:48,Burgaw,NC,US,fireball,5,34.5519444,-77.9263889,6/11/13,21:48,13,28425
51970,6/11/13 22:00,Oak Island,NC,US,unknown,1800,33.9163889,-78.1613889,6/11/13,22:00,13,28465
51971,6/11/13 22:00,Ravenna,OH,US,triangle,300,41.1575,-81.2422222,6/11/13,22:00,13,44266
51972,6/11/13 22:15,Colorado Springs,CO,US,unknown,3,38.8338889,-104.8208333,6/11/13,22:15,13,80903
51973,6/11/13 22:15,Menomonie,WI,US,fireball,300,44.8755556,-91.9191667,6/11/13,22:15,13,54751
51974,6/11/13 22:30,Myrtle Beach,SC,US,formation,15,33.6888889,-78.8869444,6/11/13,22:30,13,29577
51975,6/11/13 23:00,Spanish Fork,UT,US,light,600,40.115,-111.6541667,6/11/13,23:00,13,84660
51977,6/1/10 15:00,Wills Point,TX,US,cigar,120,32.7091667,-96.0080556,6/1/10,15:00,10,75169
53201,6/1/10 0:45,Dayton,OH,US,triangle,300,39.7588889,-84.1916667,6/1/10,0:45,10,45402
53202,6/1/10 1:00,Massapequa,NY,US,light,45,40.6805556,-73.4747222,6/1/10,1:00,10,11758
53203,6/1/10 4:00,Groton,CT,US,light,900,41.35,-72.0788889,6/1/10,4:00,10,06340
53204,6/1/10 5:00,Buffalo,NY,US,formation,10,42.8863889,-78.8786111,6/1/10,5:00,10,14202
53205,6/1/10 10:00,Auburn,WA,US,teardrop,240,47.3075,-122.2272222,6/1/10,10:00,10,98002
53206,6/1/10 17:40,New York City (Queens Village),NY,US,cigar,240,40.7141667,-74.0063889,6/1/10,17:40,10,10007
53207,6/1/10 19:05,New York City (Manhattan),NY,US,other,300,40.7141667,-74.0063889,6/1/10,19:05,10,10007
53208,6/1/10 19:15,Noblesville,IN,US,fireball,420,40.0455556,-86.0086111,6/1/10,19:15,10,46060
53209,6/1/10 20:00,Indianapolis,IN,US,rectangle,60,39.7683333,-86.1580556,6/1/10,20:00,10,46204
53210,6/1/10 20:30,Sunrise Beach,MO,US,changing,3600,38.1758333,-92.7841667,6/1/10,20:30,10,65079
53211,6/1/10 20:45,Miami,FL,US,circle,300,25.7738889,-80.1938889,6/1/10,20:45,10,33130
53212,6/1/10 22:00,Chesterfield,VA,US,unknown,7200,37.3769444,-77.5061111,6/1/10,22:00,10,23832
53213,6/1/10 22:50,Waynesville,MO,US,triangle,10,37.8286111,-92.2005556,6/1/10,22:50,10,65583
53215,6/1/10 23:00,Bolivar,MO,US,formation,8,37.6144444,-93.4102778,6/1/10,23:00,10,65613
53216,6/1/10 23:00,Bradenton,FL,US,changing,10,27.4986111,-82.575,6/1/10,23:00,10,34205
53217,6/1/10 23:50,Stafford Springs,CT,US,triangle,180,41.9541667,-72.3027778,6/1/10,23:50,10,06076
53218,6/1/11 0:00,Bergen,NY,US,triangle,120,43.0852778,-77.9425,6/1/11,0:00,11,14416
53220,6/1/11 0:38,Osage Beach,MO,US,light,15,38.1502778,-92.6177778,6/1/11,0:38,11,65065
53221,6/1/11 3:00,Monroe,MI,US,light,60,41.9163889,-83.3977778,6/1/11,3:00,11,48161
53222,6/1/11 4:00,Highland Village,TX,US,other,1200,33.0916667,-97.0463889,6/1/11,4:00,11,75077
53223,6/1/11 4:00,Marked Tree,AR,US,light,600,35.5327778,-90.4205556,6/1/11,4:00,11,72365
53224,6/1/11 5:15,Paint Rock,TX,US,unknown,30,31.5083333,-99.9197222,6/1/11,5:15,11,76866
53227,6/1/11 15:20,Pleasant Hill,OH,US,other,40,40.0516667,-84.3444444,6/1/11,15:20,11,45359
53228,6/1/11 18:10,Elk Grove,CA,US,other,480,38.4088889,-121.3705556,6/1/11,18:10,11,95624
53230,6/1/11 22:00,Brooklyn Park,MN,US,sphere,120,45.0941667,-93.3561111,6/1/11,22:00,11,55443
53231,6/1/11 22:00,Little Rock,AR,US,unknown,0,34.7463889,-92.2894444,6/1/11,22:00,11,72201
53232,6/1/11 22:30,Holden Beach,NC,US,circle,60,33.9133333,-78.3041667,6/1/11,22:30,11,28462
53233,6/1/11 22:30,Lancaster,PA,US,circle,600,40.0377778,-76.3058333,6/1/11,22:30,11,17603
53234,6/1/11 23:00,Perrysburg,OH,US,circle,180,41.5569444,-83.6272222,6/1/11,23:00,11,43551
53237,6/1/12 12:30,Greenville,RI,US,other,3,41.8711111,-71.5525,6/1/12,12:30,12,02828
53238,6/1/12 13:00,Cherry,MN,US,triangle,5,47.4008333,-92.7069444,6/1/12,13:00,12,55751
53239,6/1/12 20:00,Tulsa,OK,US,circle,20,36.1538889,-95.9925,6/1/12,20:00,12,74103
53240,6/1/12 20:30,Arnold,MO,US,triangle,300,38.4327778,-90.3775,6/1/12,20:30,12,63010
53241,6/1/12 20:30,Katy,TX,US,other,600,29.7855556,-95.8241667,6/1/12,20:30,12,77494
53242,6/1/12 21:00,St. Louis,MO,US,sphere,600,38.6272222,-90.1977778,6/1/12,21:00,12,63101
53243,6/1/12 21:00,Sunnyvale,CA,US,fireball,180,37.3688889,-122.0352778,6/1/12,21:00,12,94087
53244,6/1/12 21:21,Fort Lauderdale,FL,US,circle,60,26.1219444,-80.1436111,6/1/12,21:21,12,33301
53245,6/1/12 21:45,St. Paul,MN,US,fireball,300,44.9444444,-93.0930556,6/1/12,21:45,12,55101
53246,6/1/12 22:00,Oak Park,CA,US,changing,300,34.1791667,-118.7619444,6/1/12,22:00,12,91377
53247,6/1/12 22:05,St. Paul,MN,US,cylinder,120,44.9444444,-93.0930556,6/1/12,22:05,12,55101
53248,6/1/12 22:30,Breezy Point,MN,US,formation,300,46.6166667,-94.2166667,6/1/12,22:30,12,56472
53249,6/1/12 22:30,San Antonio,TX,US,fireball,1200,29.4238889,-98.4933333,6/1/12,22:30,12,78205
53250,6/1/12 23:24,Graham,WA,US,light,180,47.0530556,-122.2930556,6/1/12,23:24,12,98338
53251,6/1/13 1:30,Cloverdale,CA,US,light,3600,38.8055556,-123.0161111,6/1/13,1:30,13,95425
53252,6/1/13 1:35,Coos Bay,OR,US,circle,180,43.3666667,-124.2166667,6/1/13,1:35,13,97420
53253,6/1/13 1:52,Mountain Home (Outskirts Of),ID,US,chevron,120,43.1330556,-115.6902778,6/1/13,1:52,13,83647
53255,6/1/13 2:30,Appleton,WI,US,light,600,44.2619444,-88.4152778,6/1/13,2:30,13,54911
53256,6/1/13 2:40,Lancaster,PA,US,light,30,40.0377778,-76.3058333,6/1/13,2:40,13,17603
53259,6/1/13 9:30,Palo,IA,US,unknown,0,42.0661111,-91.7952778,6/1/13,9:30,13,52324
53260,6/1/13 9:30,Pittsfield,MA,US,cone,900,42.45,-73.2458333,6/1/13,9:30,13,01201
53262,6/1/13 11:45,Dallas,GA,US,fireball,30,33.9236111,-84.8408333,6/1/13,11:45,13,30132
53263,6/1/13 14:00,Denver,CO,US,sphere,300,39.7391667,-104.9841667,6/1/13,14:00,13,80203
53264,6/1/13 20:45,Portland,OR,US,teardrop,600,45.5236111,-122.675,6/1/13,20:45,13,97209
53265,6/1/13 21:00,Bayonne,NJ,US,sphere,30,40.6686111,-74.1147222,6/1/13,21:00,13,07002
53266,6/1/13 21:15,Fithian,IL,US,other,300,40.1138889,-87.8730556,6/1/13,21:15,13,61844
53267,6/1/13 21:20,Purcellville,VA,US,circle,120,39.1366667,-77.715,6/1/13,21:20,13,20132
53269,6/1/13 21:30,Louisburg,KS,US,fireball,900,38.6194444,-94.6805556,6/1/13,21:30,13,66053
53270,6/1/13 21:40,Lakeway,TX,US,sphere,1800,30.3677778,-97.9913889,6/1/13,21:40,13,78734
53271,6/1/13 21:45,Austin,TX,US,light,900,30.2669444,-97.7427778,6/1/13,21:45,13,78701
53272,6/1/13 21:45,Sacramento,CA,US,unknown,180,38.5816667,-121.4933333,6/1/13,21:45,13,95814
53273,6/1/13 21:48,Eastpointe,MI,US,fireball,25,42.4683333,-82.9555556,6/1/13,21:48,13,48021
53274,6/1/13 22:00,Franklin,IN,US,oval,1800,39.4805556,-86.055,6/1/13,22:00,13,46131
53275,6/1/13 22:00,Pittsburgh,PA,US,fireball,120,40.4405556,-79.9961111,6/1/13,22:00,13,15219
53276,6/1/13 22:15,Citrus Heights,CA,US,fireball,120,38.7072222,-121.28,6/1/13,22:15,13,95610
53278,6/1/13 22:30,Newton,NC,US,fireball,10,35.6697222,-81.2216667,6/1/13,22:30,13,28658
53279,6/1/13 22:45,Amherst,NY,US,circle,0,42.9783333,-78.8,6/1/13,22:45,13,14226
53280,6/1/13 23:00,Johnstown,PA,US,sphere,600,40.3266667,-78.9222222,6/1/13,23:00,13,15901
53281,6/1/13 23:00,Navarre,FL,US,triangle,15,30.4013889,-86.8636111,6/1/13,23:00,13,32566
53282,6/1/13 23:00,St. Louis,MO,US,formation,900,38.6272222,-90.1977778,6/1/13,23:00,13,63101
53284,6/1/13 23:50,Cottage Grove,MN,US,changing,7,44.8277778,-92.9436111,6/1/13,23:50,13,55016
53285,6/1/13 23:50,Long Beach,CA,US,sphere,45,33.7669444,-118.1883333,6/1/13,23:50,13,90802
53434,6/12/10 0:00,Rochester,NY,US,triangle,1200,43.1547222,-77.6158333,6/12/10,0:00,10,14614
53435,6/12/10 1:00,Taneytown,MD,US,circle,2,39.6577778,-77.1747222,6/12/10,1:00,10,21787
53437,6/12/10 10:30,Kent,OH,US,circle,300,41.1536111,-81.3580556,6/12/10,10:30,10,44240
53438,6/12/10 14:00,Sammamish,WA,US,sphere,300,47.6419444,-122.0791667,6/12/10,14:00,10,98074
53439,6/12/10 15:30,Wenatchee,WA,US,light,270,47.4236111,-120.3091667,6/12/10,15:30,10,98801
53441,6/12/10 20:00,San Jacinto,CA,US,light,30,33.7838889,-116.9577778,6/12/10,20:00,10,92583
53442,6/12/10 21:00,Indio,CA,US,flash,300,33.7205556,-116.2147222,6/12/10,21:00,10,92201
53443,6/12/10 21:50,Chicago,IL,US,,900,41.85,-87.65,6/12/10,21:50,10,60608
53444,6/12/10 22:00,Manson,WA,US,unknown,900,47.885,-120.1572222,6/12/10,22:00,10,98831
53445,6/12/10 22:00,Medford,OR,US,fireball,0,42.3266667,-122.8744444,6/12/10,22:00,10,97501
53447,6/12/11 5:00,Jensen Beach,FL,US,sphere,120,27.2541667,-80.23,6/12/11,5:00,11,34957
53448,6/12/11 9:00,Woodstock,IL,US,circle,300,42.3147222,-88.4486111,6/12/11,9:00,11,60098
53451,6/12/11 22:00,Lincoln City,OR,US,fireball,240,44.9583333,-124.0166667,6/12/11,22:00,11,97367
53452,6/12/11 22:30,Waukee,IA,US,circle,600,41.6116667,-93.885,6/12/11,22:30,11,50263
53453,6/12/11 22:45,Yakima,WA,US,light,1,46.6022222,-120.5047222,6/12/11,22:45,11,98901
53454,6/12/11 22:56,Hudson Falls,NY,US,other,600,43.3005556,-73.5863889,6/12/11,22:56,11,12839
53455,6/12/11 23:00,Lafayette,OH,US,light,600,40.7602778,-83.9486111,6/12/11,23:00,11,45854
53457,6/12/12 0:25,Tallahassee,FL,US,triangle,3,30.4380556,-84.2808333,6/12/12,0:25,12,32301
53458,6/12/12 0:45,Port Charlotte,FL,US,oval,900,26.9758333,-82.0908333,6/12/12,0:45,12,33952
53460,6/12/12 2:00,Salt Lake City,UT,US,triangle,30,40.7608333,-111.8902778,6/12/12,2:00,12,84111
53461,6/12/12 3:00,New York City,NY,US,other,5,40.7141667,-74.0063889,6/12/12,3:00,12,10007
53462,6/12/12 3:50,Rochester,MN,US,changing,5,44.0216667,-92.4697222,6/12/12,3:50,12,55902
53463,6/12/12 4:00,Omaha,NE,US,light,3600,41.2586111,-95.9375,6/12/12,4:00,12,68102
53464,6/12/12 4:30,Antioch,CA,US,circle,3600,38.005,-121.8047222,6/12/12,4:30,12,94509
53465,6/12/12 10:05,Surprise,AZ,US,changing,12,33.6305556,-112.3325,6/12/12,10:05,12,85378
53466,6/12/12 10:45,Spring Creek,NV,US,sphere,1800,40.7266667,-115.585,6/12/12,10:45,12,89815
53467,6/12/12 15:30,Tulsa,OK,US,formation,2,36.1538889,-95.9925,6/12/12,15:30,12,74103
53468,6/12/12 16:30,Laporte,IN,US,egg,1,41.6105556,-86.7225,6/12/12,16:30,12,46350
53469,6/12/12 18:29,Minot,ND,US,unknown,0,48.2325,-101.2958333,6/12/12,18:29,12,58701
53470,6/12/12 21:00,Richmond,KY,US,other,13500,37.7477778,-84.2947222,6/12/12,21:00,12,40475
53471,6/12/12 21:45,Los Angeles,CA,US,fireball,1800,34.0522222,-118.2427778,6/12/12,21:45,12,90012
53472,6/12/12 22:00,Bend,OR,US,disk,3600,44.0583333,-121.3141667,6/12/12,22:00,12,97701
53473,6/12/12 22:25,Williamsville,MO,US,,0,36.9711111,-90.5494444,6/12/12,22:25,12,63901
53474,6/12/12 22:30,Akron,NY,US,circle,1260,43.0208333,-78.4955556,6/12/12,22:30,12,14001
53475,6/12/12 23:00,Jacksonville,NC,US,circle,180,34.7538889,-77.4305556,6/12/12,23:00,12,28540
53476,6/12/12 23:00,Westwood,NJ,US,chevron,120,40.9911111,-74.0330556,6/12/12,23:00,12,07675
53478,6/12/13 3:45,Verona,VA,US,light,0,38.2019444,-79.0086111,6/12/13,3:45,13,24482
53480,6/12/13 15:52,Edmonds,WA,US,changing,480,47.8108333,-122.3761111,6/12/13,15:52,13,98020
53481,6/12/13 16:00,Pittsburg,CA,US,circle,90,38.0280556,-121.8836111,6/12/13,16:00,13,94565
53483,6/12/13 21:00,Pawleys Island,SC,US,formation,20,33.4330556,-79.1216667,6/12/13,21:00,13,29585
53484,6/12/13 21:45,North Myrtle Beach,SC,US,circle,2,33.8158333,-78.6802778,6/12/13,21:45,13,29582
53485,6/12/13 22:06,Myrtle Beach,SC,US,light,12,33.6888889,-78.8869444,6/12/13,22:06,13,29577
53486,6/12/13 22:15,Maple Falls,WA,US,circle,10800,48.9244444,-122.0758333,6/12/13,22:15,13,98244
53487,6/12/13 22:20,Citrus Heights,CA,US,fireball,0,38.7072222,-121.28,6/12/13,22:20,13,95610
53488,6/12/13 22:20,Sedona,AZ,US,light,600,34.8697222,-111.7602778,6/12/13,22:20,13,86336
53489,6/12/13 22:45,Kalispell,MT,US,egg,1200,48.1958333,-114.3119444,6/12/13,22:45,13,59901
53490,6/12/13 23:00,Garden City Beach,SC,US,unknown,1200,33.5736111,-79.0027778,6/12/13,23:00,13,29576
53491,6/12/13 23:02,Louisa,KY,US,other,0,38.1141667,-82.6033333,6/12/13,23:02,13,41230
53492,6/12/13 23:35,Kalispell,MT,US,light,900,48.1958333,-114.3119444,6/12/13,23:35,13,59901
53638,6/13/10 13:47,Phoenix,AZ,US,oval,900,33.4483333,-112.0733333,6/13/10,13:47,10,85004
53639,6/13/10 19:30,Lexington,TX,US,triangle,1200,30.4188889,-97.0113889,6/13/10,19:30,10,78947
53641,6/13/10 21:24,Jacksonville,FL,US,diamond,0,30.3319444,-81.6558333,6/13/10,21:24,10,32202
53642,6/13/10 22:24,Hesperia,CA,US,light,7,34.4263889,-117.3,6/13/10,22:24,10,92345
53643,6/13/10 22:30,Livonia,MI,US,changing,300,42.3683333,-83.3527778,6/13/10,22:30,10,48150
53644,6/13/10 23:00,Yuma,AZ,US,triangle,0,32.7252778,-114.6236111,6/13/10,23:00,10,85364
53645,6/13/10 23:15,Clermont,GA,US,other,600,34.4777778,-83.7736111,6/13/10,23:15,10,30527
53646,6/13/10 23:30,Westland,MI,US,circle,300,42.3241667,-83.4002778,6/13/10,23:30,10,48185
53647,6/13/11 0:00,Lubbock,TX,US,oval,300,33.5777778,-101.8547222,6/13/11,0:00,11,79401
53648,6/13/11 1:00,Green Bay,WI,US,disk,900,44.5191667,-88.0197222,6/13/11,1:00,11,54303
53649,6/13/11 2:00,Bay City,MI,US,unknown,3000,43.5944444,-83.8888889,6/13/11,2:00,11,48708
53651,6/13/11 3:00,Beacon Falls,CT,US,other,3600,41.4427778,-73.0630556,6/13/11,3:00,11,06403
53652,6/13/11 16:00,Durango,CO,US,disk,0,37.2752778,-107.8794444,6/13/11,16:00,11,81301
53653,6/13/11 20:00,Annapolis,MD,US,cylinder,900,38.9783333,-76.4925,6/13/11,20:00,11,21401
53654,6/13/11 20:15,Hillsville,VA,US,cigar,1800,36.7625,-80.735,6/13/11,20:15,11,24343
53655,6/13/11 21:00,Banks,OR,US,sphere,300,45.6188889,-123.1130556,6/13/11,21:00,11,97106
53656,6/13/11 21:17,Florence,KY,US,sphere,120,38.9988889,-84.6266667,6/13/11,21:17,11,41042
53657,6/13/11 22:18,Ardenvoir,WA,US,light,60,47.7375,-120.3677778,6/13/11,22:18,11,98822
53658,6/13/11 22:21,Leavenworth,WA,US,triangle,360,47.5963889,-120.6602778,6/13/11,22:21,11,98826
53659,6/13/11 22:30,Greensboro,NC,US,teardrop,360,36.0725,-79.7922222,6/13/11,22:30,11,27401
53660,6/13/11 23:57,Ardenvoir,WA,US,light,60,47.7375,-120.3677778,6/13/11,23:57,11,98822
53661,6/13/12 9:00,Frederick,MD,US,circle,20,39.4141667,-77.4108333,6/13/12,9:00,12,21701
53662,6/13/12 10:00,Palm Coast,FL,US,circle,480,29.5847222,-81.2080556,6/13/12,10:00,12,32137
53663,6/13/12 18:00,Mt. Lookout,WV,US,cylinder,20,38.1666667,-80.9119444,6/13/12,18:00,12,26678
53664,6/13/12 20:00,Dauphin Island,AL,US,sphere,2400,30.2552778,-88.1097222,6/13/12,20:00,12,36528
53666,6/13/12 21:00,Columbus,OH,US,oval,15,39.9611111,-82.9988889,6/13/12,21:00,12,43215
53667,6/13/12 21:30,Gilbert,AZ,US,circle,0,33.3527778,-111.7883333,6/13/12,21:30,12,85234
53669,6/13/12 21:30,Pawleys Island,SC,US,fireball,240,33.4330556,-79.1216667,6/13/12,21:30,12,29585
53671,6/13/12 22:00,East Wenatchee,WA,US,unknown,0,47.4158333,-120.2919444,6/13/12,22:00,12,98802
53673,6/13/12 22:00,Indianapolis,IN,US,circle,0,39.7683333,-86.1580556,6/13/12,22:00,12,46204
53674,6/13/12 22:00,Manchester,NH,US,other,120,42.9955556,-71.4552778,6/13/12,22:00,12,03104
53675,6/13/12 22:40,Cheektowaga,NY,US,circle,300,42.9033333,-78.755,6/13/12,22:40,12,14227
53678,6/13/12 23:00,Upper Sandusky,OH,US,triangle,360,40.8272222,-83.2813889,6/13/12,23:00,12,43351
53679,6/13/12 23:05,Louisville,KY,US,cylinder,0,38.2541667,-85.7594444,6/13/12,23:05,12,40202
53680,6/13/12 23:46,Las Vegas,NV,US,fireball,2,36.175,-115.1363889,6/13/12,23:46,12,89101
53681,6/13/13 0:00,Albemarle,NC,US,light,600,35.35,-80.2002778,6/13/13,0:00,13,28001
53684,6/13/13 16:30,San Luis Obispo,CA,US,disk,30,35.2827778,-120.6586111,6/13/13,16:30,13,93401
53685,6/13/13 20:30,Johnstown,PA,US,fireball,600,40.3266667,-78.9222222,6/13/13,20:30,13,15901
53686,6/13/13 21:00,Palm Desert,CA,US,rectangle,120,33.7222222,-116.3736111,6/13/13,21:00,13,92260
53687,6/13/13 22:15,Myrtle Beach,SC,US,formation,15,33.6888889,-78.8869444,6/13/13,22:15,13,29577
53688,6/13/13 22:30,Murrells Inlet,SC,US,light,300,33.5508333,-79.0416667,6/13/13,22:30,13,29576
53689,6/13/13 22:30,Santa Cruz,CA,US,fireball,240,36.9741667,-122.0297222,6/13/13,22:30,13,95060
53690,6/13/13 23:30,Fort Wayne,IN,US,triangle,120,41.1305556,-85.1288889,6/13/13,23:30,13,46825
53854,6/14/10 16:00,Irvine,CA,US,circle,0,33.6694444,-117.8222222,6/14/10,16:00,10,92612
53855,6/14/10 18:10,Burbank,CA,US,circle,600,34.1808333,-118.3080556,6/14/10,18:10,10,91502
53856,6/14/10 21:11,Huntington Beach,CA,US,other,10,33.6602778,-117.9983333,6/14/10,21:11,10,92648
53857,6/14/10 22:00,Cleveland,UT,US,unknown,28,39.3488889,-110.8508333,6/14/10,22:00,10,84518
53858,6/14/10 22:15,Hewitt,NJ,US,light,30,41.1416667,-74.3111111,6/14/10,22:15,10,07421
53859,6/14/10 22:15,Monroe,NY,US,unknown,30,41.3305556,-74.1872222,6/14/10,22:15,10,10950
53860,6/14/10 23:18,Salt Lake City,UT,US,light,10,40.7608333,-111.8902778,6/14/10,23:18,10,84111
53861,6/14/10 23:54,Lafayette,IN,US,fireball,180,40.4166667,-86.8752778,6/14/10,23:54,10,47904
53862,6/14/11 0:00,Winnsboro,TX,US,other,30,32.9572222,-95.29,6/14/11,0:00,11,75494
53863,6/14/11 0:10,Indianapolis,IN,US,unknown,60,39.7683333,-86.1580556,6/14/11,0:10,11,46204
53866,6/14/11 9:45,Las Vegas,NV,US,teardrop,3600,36.175,-115.1363889,6/14/11,9:45,11,89101
53868,6/14/11 16:00,Long Lane,MO,US,sphere,180,37.6113889,-92.9091667,6/14/11,16:00,11,65590
53869,6/14/11 21:15,Pinole,CA,US,sphere,960,38.0044444,-122.2977778,6/14/11,21:15,11,94564
53870,6/14/11 21:30,Frisco,NC,US,light,600,35.235,-75.6288889,6/14/11,21:30,11,27953
53871,6/14/11 21:30,Mercer Island,WA,US,light,900,47.5708333,-122.2208333,6/14/11,21:30,11,98040
53872,6/14/11 22:00,Bellevue,WA,US,light,60,47.6105556,-122.1994444,6/14/11,22:00,11,98004
53873,6/14/11 22:25,Astoria,NY,US,cigar,15,40.7719444,-73.9305556,6/14/11,22:25,11,11102
53874,6/14/11 22:30,Lindon,UT,US,rectangle,180,40.3433333,-111.72,6/14/11,22:30,11,84042
